Date,Close,Open,High,Low,Vol.,Change %
"Jul 28, 2018",0.131,0.1287,0.1318,0.125,431.96K,1.78%
"Jul 27, 2018",0.1287,0.1264,0.1298,0.121,745.29K,1.86%
"Jul 26, 2018",0.1264,0.1376,0.141,0.1264,1.24M,-8.19%
"Jul 25, 2018",0.1376,0.1298,0.1391,0.1268,873.70K,6.07%
"Jul 24, 2018",0.1298,0.1334,0.1378,0.1236,1.07M,-2.73%
"Jul 23, 2018",0.1334,0.1384,0.139,0.1277,846.49K,-3.58%
"Jul 22, 2018",0.1384,0.1258,0.1454,0.1257,1.47M,9.95%
"Jul 21, 2018",0.1258,0.1201,0.131,0.1148,919.22K,4.74%
"Jul 20, 2018",0.1201,0.1181,0.1335,0.1158,1.11M,1.77%
"Jul 19, 2018",0.1181,0.1164,0.1208,0.1118,698.54K,1.78%
"Jul 18, 2018",0.116,0.1253,0.1322,0.1129,1.16M,-7.44%
"Jul 17, 2018",0.1253,0.1023,0.1331,0.1023,1.88M,22.46%
"Jul 16, 2018",0.1023,0.0955,0.1023,0.0942,586.55K,7.18%
"Jul 15, 2018",0.0955,0.0926,0.0961,0.0922,490.42K,3.06%
"Jul 14, 2018",0.0926,0.0938,0.0948,0.0913,436.01K,-1.18%
"Jul 13, 2018",0.0938,0.0924,0.0943,0.0908,653.80K,1.90%
"Jul 12, 2018",0.092,0.0958,0.0988,0.0906,956.22K,-3.92%
"Jul 11, 2018",0.0958,0.0924,0.0959,0.0889,930.98K,3.69%
"Jul 10, 2018",0.0924,0.1034,0.111,0.0923,1.42M,-10.69%
"Jul 09, 2018",0.1034,0.0996,0.1154,0.0976,871.83K,3.82%
"Jul 08, 2018",0.0996,0.1001,0.1059,0.0994,874.83K,-0.47%
"Jul 07, 2018",0.1001,0.0993,0.1005,0.0962,559.49K,0.73%
"Jul 06, 2018",0.0993,0.1046,0.106,0.0941,973.99K,-5.02%
"Jul 05, 2018",0.1046,0.1109,0.1146,0.098,1.93M,-5.70%
"Jul 04, 2018",0.1109,0.1479,0.1693,0.1058,7.08M,-25.03%
"Jul 03, 2018",0.1479,0.094,0.177,0.0932,2.99M,57.38%
"Jul 02, 2018",0.094,0.0861,0.095,0.0853,721.98K,9.16%
"Jul 01, 2018",0.0861,0.0851,0.0869,0.0848,581.95K,1.15%
"Jun 30, 2018",0.0851,0.0845,0.0906,0.0838,559.57K,0.86%
"Jun 29, 2018",0.0844,0.0847,0.0866,0.0774,714.06K,-0.39%
"Jun 28, 2018",0.0847,0.0936,0.0939,0.0844,720.79K,-9.46%
"Jun 27, 2018",0.0936,0.0927,0.0954,0.0911,604.77K,0.90%
"Jun 26, 2018",0.0927,0.0979,0.0991,0.0923,661.19K,-5.23%
"Jun 25, 2018",0.0979,0.0966,0.0985,0.0931,555.09K,1.27%
"Jun 24, 2018",0.0966,0.0948,0.0996,0.0922,680.00K,1.89%
"Jun 23, 2018",0.0948,0.0954,0.0954,0.0898,642.95K,-0.54%
"Jun 22, 2018",0.0953,0.0998,0.0998,0.0926,942.02K,-4.45%
"Jun 21, 2018",0.0998,0.1053,0.1066,0.0993,675.41K,-5.26%
"Jun 20, 2018",0.1053,0.1027,0.1073,0.0987,829.90K,2.54%
"Jun 19, 2018",0.1027,0.1072,0.1077,0.0995,1.27M,-4.15%
"Jun 18, 2018",0.1072,0.1136,0.117,0.104,1.18M,-5.69%
"Jun 17, 2018",0.1136,0.1002,0.1156,0.1002,1.12M,13.35%
"Jun 16, 2018",0.1002,0.0986,0.1005,0.0966,689.02K,2.26%
"Jun 15, 2018",0.098,0.1017,0.1017,0.097,460.39K,-3.66%
"Jun 14, 2018",0.1017,0.1004,0.103,0.0943,629.54K,1.35%
"Jun 13, 2018",0.1004,0.0929,0.1007,0.0929,703.91K,8.04%
"Jun 12, 2018",0.0929,0.0974,0.0996,0.0921,772.67K,-4.54%
"Jun 11, 2018",0.0973,0.0961,0.0973,0.0929,750.39K,1.33%
"Jun 10, 2018",0.0961,0.105,0.1051,0.0908,1.02M,-8.54%
"Jun 09, 2018",0.105,0.1048,0.106,0.1039,651.86K,0.27%
"Jun 08, 2018",0.1048,0.1061,0.1062,0.1022,577.02K,-1.24%
"Jun 07, 2018",0.1061,0.1047,0.1091,0.1022,842.67K,1.28%
"Jun 06, 2018",0.1047,0.0986,0.1059,0.0965,726.95K,6.24%
"Jun 05, 2018",0.0986,0.0975,0.0992,0.0926,753.41K,1.06%
"Jun 04, 2018",0.0975,0.1044,0.1055,0.0965,740.27K,-6.52%
"Jun 03, 2018",0.1044,0.1062,0.1085,0.1015,1.00M,-1.70%
"Jun 02, 2018",0.1062,0.1019,0.1067,0.1006,984.88K,4.21%
"Jun 01, 2018",0.1019,0.1057,0.107,0.1011,1.09M,-3.66%
"May 31, 2018",0.1057,0.0956,0.1086,0.0956,1.36M,10.58%
"May 30, 2018",0.0956,0.0914,0.0991,0.0909,905.10K,4.65%
"May 29, 2018",0.0914,0.0846,0.0928,0.0833,877.20K,8.06%
"May 28, 2018",0.0846,0.0905,0.0907,0.0838,792.14K,-6.59%
"May 27, 2018",0.0905,0.0939,0.0941,0.0892,676.64K,-3.55%
"May 26, 2018",0.0939,0.0941,0.0964,0.0935,577.88K,-0.25%
"May 25, 2018",0.0941,0.0988,0.1011,0.0936,635.13K,-4.80%
"May 24, 2018",0.0988,0.0964,0.1044,0.0924,997.02K,2.49%
"May 23, 2018",0.0964,0.106,0.107,0.0931,1.20M,-9.07%
"May 22, 2018",0.106,0.1212,0.1218,0.106,635.30K,-12.53%
"May 21, 2018",0.1212,0.1261,0.1262,0.12,892.35K,-3.83%
"May 20, 2018",0.1261,0.1247,0.1275,0.1185,1.02M,1.14%
"May 19, 2018",0.1247,0.1184,0.1268,0.1169,659.28K,5.28%
"May 18, 2018",0.1184,0.1158,0.1193,0.1107,1.04M,2.22%
"May 17, 2018",0.1158,0.1215,0.1257,0.1158,706.22K,-4.65%
"May 16, 2018",0.1215,0.1295,0.1318,0.1188,733.12K,-6.15%
"May 15, 2018",0.1294,0.1386,0.1415,0.129,1.03M,-6.64%
"May 14, 2018",0.1386,0.139,0.156,0.1242,1.75M,-0.25%
"May 13, 2018",0.139,0.123,0.1422,0.1227,1.27M,13.02%
"May 12, 2018",0.123,0.1202,0.1274,0.1061,1.47M,2.29%
"May 11, 2018",0.1202,0.1372,0.1377,0.1138,1.14M,-12.35%
"May 10, 2018",0.1372,0.1452,0.1512,0.1372,880.94K,-5.55%
"May 09, 2018",0.1452,0.1544,0.155,0.1367,1.22M,-5.91%
"May 08, 2018",0.1544,0.1634,0.165,0.1511,917.68K,0.00%
"May 07, 2018",0.1543,0.1587,0.1616,0.1459,1.32M,-2.72%
"May 06, 2018",0.1587,0.1759,0.177,0.1519,1.43M,-9.69%
"May 05, 2018",0.1757,0.1791,0.184,0.1742,1.17M,-1.89%
"May 04, 2018",0.1791,0.1901,0.1942,0.1721,1.34M,-5.67%
"May 03, 2018",0.1898,0.1802,0.2007,0.1708,2.28M,5.35%
"May 02, 2018",0.1802,0.1847,0.1952,0.1693,4.19M,-2.43%
"May 01, 2018",0.1847,0.1553,0.1849,0.1516,3.64M,18.95%
"Apr 30, 2018",0.1553,0.149,0.1732,0.1473,1.77M,4.23%
"Apr 29, 2018",0.149,0.1543,0.162,0.1415,2.16M,-3.46%
"Apr 28, 2018",0.1543,0.1376,0.157,0.1376,1.52M,12.14%
"Apr 27, 2018",0.1376,0.1423,0.1465,0.1345,1.23M,-3.31%
"Apr 26, 2018",0.1423,0.1258,0.1538,0.1224,1.59M,13.13%
"Apr 25, 2018",0.1258,0.1473,0.1492,0.1218,2.14M,-14.59%
"Apr 24, 2018",0.1473,0.1472,0.1543,0.1437,2.88M,0.07%
"Apr 23, 2018",0.1472,0.1658,0.1658,0.1403,3.18M,-11.22%
"Apr 22, 2018",0.1658,0.1168,0.2223,0.1133,2.73M,41.91%
"Apr 21, 2018",0.1168,0.1179,0.1183,0.1011,1.42M,-0.90%
"Apr 20, 2018",0.1179,0.1087,0.1189,0.095,1.82M,8.46%
"Apr 19, 2018",0.1087,0.1062,0.1113,0.1046,1.18M,2.37%
"Apr 18, 2018",0.1062,0.0974,0.107,0.0969,905.62K,9.06%
"Apr 17, 2018",0.0974,0.0966,0.1042,0.0942,961.46K,0.82%
"Apr 16, 2018",0.0966,0.1011,0.1023,0.0918,1.09M,-4.51%
"Apr 15, 2018",0.1011,0.0975,0.1058,0.0975,1.39M,3.68%
"Apr 14, 2018",0.0975,0.0913,0.1007,0.0899,1.34M,6.80%
"Apr 13, 2018",0.0913,0.0858,0.0943,0.0858,1.14M,6.40%
"Apr 12, 2018",0.0858,0.0774,0.0867,0.076,1.41M,10.89%
"Apr 11, 2018",0.0774,0.0775,0.0793,0.0755,807.60K,-0.12%
"Apr 10, 2018",0.0775,0.0738,0.0831,0.0734,911.86K,4.95%
"Apr 09, 2018",0.0738,0.0718,0.0773,0.0701,879.70K,2.91%
"Apr 08, 2018",0.0718,0.0724,0.0726,0.0706,1.02M,-0.95%
"Apr 07, 2018",0.0724,0.068,0.0728,0.068,988.53K,6.48%
"Apr 06, 2018",0.068,0.0718,0.0733,0.0671,861.69K,-5.22%
"Apr 05, 2018",0.0718,0.068,0.0721,0.066,1.09M,5.63%
"Apr 04, 2018",0.068,0.0744,0.0751,0.0675,926.67K,-8.70%
"Apr 03, 2018",0.0744,0.0685,0.0748,0.0685,1.00M,8.61%
"Apr 02, 2018",0.0685,0.0669,0.069,0.066,703.55K,2.41%
"Apr 01, 2018",0.0669,0.07,0.0714,0.0649,1.08M,-4.39%
"Mar 31, 2018",0.07,0.0663,0.0727,0.0663,1.18M,5.61%
"Mar 30, 2018",0.0663,0.0706,0.0719,0.0649,1.57M,-6.15%
"Mar 29, 2018",0.0706,0.0794,0.0805,0.0699,1.29M,-11.10%
"Mar 28, 2018",0.0794,0.0818,0.0842,0.078,1.24M,-2.87%
"Mar 27, 2018",0.0818,0.0837,0.0876,0.0803,823.77K,-1.24%
"Mar 26, 2018",0.0828,0.0946,0.0952,0.0809,923.65K,-12.46%
"Mar 25, 2018",0.0946,0.0927,0.0974,0.0897,872.83K,2.09%
"Mar 24, 2018",0.0927,0.09,0.0951,0.0899,815.99K,3.01%
"Mar 23, 2018",0.09,0.0887,0.091,0.0829,1.02M,1.42%
"Mar 22, 2018",0.0887,0.0927,0.0953,0.0862,815.15K,-4.35%
"Mar 21, 2018",0.0927,0.0906,0.0967,0.0906,1.13M,2.32%
"Mar 20, 2018",0.0906,0.0862,0.0919,0.0852,531.17K,5.19%
"Mar 19, 2018",0.0862,0.0809,0.0883,0.0792,642.17K,6.55%
"Mar 18, 2018",0.0809,0.0857,0.086,0.0707,1.19M,-5.62%
"Mar 17, 2018",0.0857,0.099,0.1012,0.0845,959.99K,-13.48%
"Mar 16, 2018",0.099,0.0859,0.1095,0.0846,1.17M,15.25%
"Mar 15, 2018",0.0859,0.0812,0.086,0.0727,840.84K,5.80%
"Mar 14, 2018",0.0812,0.0933,0.0975,0.0799,793.82K,-12.97%
"Mar 13, 2018",0.0933,0.0891,0.097,0.0868,1.01M,4.70%
"Mar 12, 2018",0.0891,0.0845,0.0933,0.0834,1.01M,5.47%
"Mar 11, 2018",0.0845,0.0791,0.0875,0.0761,1.04M,6.83%
"Mar 10, 2018",0.0791,0.082,0.0849,0.0786,890.48K,-3.56%
"Mar 09, 2018",0.082,0.0837,0.085,0.0724,1.12M,-2.04%
"Mar 08, 2018",0.0837,0.0916,0.094,0.0826,967.55K,-8.59%
"Mar 07, 2018",0.0916,0.105,0.1065,0.0903,821.29K,-12.77%
"Mar 06, 2018",0.105,0.1125,0.1125,0.1042,729.33K,-6.69%
"Mar 05, 2018",0.1125,0.1132,0.1149,0.1107,627.99K,-0.61%
"Mar 04, 2018",0.1132,0.1123,0.1132,0.1085,606.77K,0.78%
"Mar 03, 2018",0.1123,0.1118,0.1156,0.1106,698.31K,0.48%
"Mar 02, 2018",0.1118,0.1132,0.1158,0.1064,615.99K,-1.25%
"Mar 01, 2018",0.1132,0.106,0.114,0.1028,647.00K,6.83%
"Feb 28, 2018",0.106,0.1128,0.1166,0.1058,695.81K,-6.07%
"Feb 27, 2018",0.1128,0.1113,0.115,0.1089,615.41K,1.32%
"Feb 26, 2018",0.1113,0.1072,0.1142,0.1019,314.78K,3.82%
"Feb 25, 2018",0.1072,0.1045,0.1078,0.102,775.76K,2.63%
"Feb 24, 2018",0.1045,0.1109,0.116,0.1031,786.01K,-5.73%
"Feb 23, 2018",0.1109,0.1092,0.1175,0.1048,609.73K,1.47%
"Feb 22, 2018",0.1092,0.1094,0.1153,0.1004,722.40K,-0.16%
"Feb 21, 2018",0.1094,0.1115,0.1155,0.1054,1.15M,-1.89%
"Feb 20, 2018",0.1115,0.1279,0.1285,0.1115,940.86K,-12.78%
"Feb 19, 2018",0.1279,0.1268,0.1341,0.1245,752.30K,0.82%
"Feb 18, 2018",0.1268,0.1386,0.1402,0.1248,713.93K,-8.51%
"Feb 17, 2018",0.1386,0.1319,0.1408,0.1311,774.69K,5.08%
"Feb 16, 2018",0.1319,0.1352,0.1354,0.128,379.09K,-2.42%
"Feb 15, 2018",0.1352,0.1224,0.1409,0.1201,951.23K,10.50%
"Feb 14, 2018",0.1224,0.1159,0.1226,0.1152,566.67K,5.61%
"Feb 13, 2018",0.1159,0.1247,0.1263,0.1125,767.60K,-7.11%
"Feb 12, 2018",0.1247,0.1194,0.1263,0.1167,616.50K,4.49%
"Feb 11, 2018",0.1194,0.1142,0.1281,0.1051,923.75K,4.50%
"Feb 10, 2018",0.1142,0.1221,0.1243,0.1065,1.08M,-6.45%
"Feb 09, 2018",0.1221,0.1084,0.1284,0.1004,1.47M,12.65%
"Feb 08, 2018",0.1084,0.0955,0.1147,0.0942,1.49M,13.47%
"Feb 07, 2018",0.0955,0.089,0.1158,0.0733,1.54M,7.28%
"Feb 06, 2018",0.089,0.07,0.089,0.0615,1.44M,27.28%
"Feb 05, 2018",0.07,0.0999,0.0999,0.0667,1.04M,-29.99%
"Feb 04, 2018",0.0999,0.1019,0.1095,0.0902,1.20M,-1.99%
"Feb 03, 2018",0.1019,0.0939,0.1045,0.0844,713.64K,8.60%
"Feb 02, 2018",0.0939,0.1043,0.1079,0.0729,1.69M,-10.00%
